id,n_trn,source,trn,registry
tri02217,1,ictrp,EUCTR2020-001643-13,EudraCT
tri02217,2,ictrp,ISRCTN30564012,ISRCTN
tri02218,1,ictrp,ISRCTN50212645,ISRCTN
tri02219,1,ictrp,ISRCTN44324934,ISRCTN
tri02220,1,ictrp,ISRCTN88057279,ISRCTN
tri02221,1,ictrp,ISRCTN10077335,ISRCTN
tri02223,1,ictrp,EUCTR2020-001573-78,EudraCT
tri02224,1,ictrp,EUCTR2020-001754-21,EudraCT
tri02225,1,ictrp,EUCTR2020-001536-98,EudraCT
tri02226,1,ictrp,EUCTR2020-001673-75,EudraCT
tri02227,1,ictrp,EUCTR2020-001497-30,EudraCT
tri02228,1,ictrp,EUCTR2020-001739-28,EudraCT
tri02230,1,ictrp,EUCTR2020-001623-13,EudraCT
tri02231,1,ictrp,EUCTR2020-002287-31,EudraCT
tri02232,1,ictrp,EUCTR2020-002037-15,EudraCT
tri02233,1,ictrp,EUCTR2020-001960-28,EudraCT
tri02234,1,ictrp,EUCTR2020-001841-38,EudraCT
tri02235,1,ictrp,EUCTR2020-001420-34,EudraCT
tri02236,1,ictrp,EUCTR2020-001732-10,EudraCT
tri02237,1,ictrp,EUCTR2020-001605-23,EudraCT
tri02238,1,ictrp,EUCTR2020-002312-43,EudraCT
tri02239,1,ictrp,EUCTR2020-001671-32,EudraCT
tri02240,1,ictrp,NCT03648372,ClinicalTrials.gov
tri02241,1,ictrp,NCT04061382,ClinicalTrials.gov
tri02241,2,ictrp,ISRCTN11952463,ISRCTN
tri02242,1,ictrp,NCT04305457,ClinicalTrials.gov
tri02243,1,ictrp,NCT04320511,ClinicalTrials.gov
tri02244,1,ictrp,NCT04321278,ClinicalTrials.gov
tri02245,1,ictrp,NCT04331600,ClinicalTrials.gov
tri02245,2,ictrp,EUCTR2020-001469-35,EudraCT
tri02246,1,ictrp,NCT04332107,ClinicalTrials.gov
tri02247,1,ictrp,NCT04336956,ClinicalTrials.gov
tri02248,1,ictrp,NCT04338347,ClinicalTrials.gov
tri02249,1,ictrp,NCT04341766,ClinicalTrials.gov
tri02250,1,ictrp,NCT04343742,ClinicalTrials.gov
tri02251,1,ictrp,NCT04346693,ClinicalTrials.gov
tri02252,1,ictrp,NCT04348370,ClinicalTrials.gov
tri02253,1,ictrp,NCT04350450,ClinicalTrials.gov
tri02254,1,ictrp,NCT04352634,ClinicalTrials.gov
tri02255,1,ictrp,NCT04362995,ClinicalTrials.gov
tri02256,1,ictrp,NCT04363814,ClinicalTrials.gov
tri02257,1,ictrp,NCT04373811,ClinicalTrials.gov
tri02258,1,ictrp,NCT04374591,ClinicalTrials.gov
tri02259,1,ictrp,NCT04376658,ClinicalTrials.gov
tri02260,1,ictrp,NCT04377737,ClinicalTrials.gov
tri02261,1,ictrp,NCT04379375,ClinicalTrials.gov
tri02262,1,ictrp,NCT04380532,ClinicalTrials.gov
tri02263,1,ictrp,NCT04381351,ClinicalTrials.gov
tri02264,1,ictrp,NCT04381884,ClinicalTrials.gov
tri02265,1,ictrp,NCT04389996,ClinicalTrials.gov
tri02266,1,ictrp,NCT04390594,ClinicalTrials.gov
tri02267,1,ictrp,NCT04392869,ClinicalTrials.gov
tri02268,1,ictrp,NCT04393415,ClinicalTrials.gov
tri02269,1,ictrp,NCT04395105,ClinicalTrials.gov
tri02270,1,ictrp,NCT04395482,ClinicalTrials.gov
tri02271,1,ictrp,NCT04395781,ClinicalTrials.gov
tri02272,1,ictrp,NCT04395872,ClinicalTrials.gov
tri02273,1,ictrp,NCT04397497,ClinicalTrials.gov
tri02274,1,ictrp,NCT04397575,ClinicalTrials.gov
tri02275,1,ictrp,NCT04398004,ClinicalTrials.gov
tri02275,2,ictrp,EUCTR2020-001882-36,EudraCT
tri02276,1,ictrp,NCT04398147,ClinicalTrials.gov
tri02277,1,ictrp,NCT04399109,ClinicalTrials.gov
tri02278,1,ictrp,NCT04399252,ClinicalTrials.gov
tri02279,1,ictrp,NCT04399356,ClinicalTrials.gov
tri02280,1,ictrp,NCT04399603,ClinicalTrials.gov
tri02281,1,ictrp,NCT04399681,ClinicalTrials.gov
tri02282,1,ictrp,NCT04399798,ClinicalTrials.gov
tri02283,1,ictrp,NCT04400006,ClinicalTrials.gov
tri02284,1,ictrp,NCT04400058,ClinicalTrials.gov
tri02285,1,ictrp,NCT04400305,ClinicalTrials.gov
tri02286,1,ictrp,NCT04400461,ClinicalTrials.gov
tri02287,1,ictrp,NCT04400799,ClinicalTrials.gov
tri02288,1,ictrp,NCT04400812,ClinicalTrials.gov
tri02289,1,ictrp,NCT04400838,ClinicalTrials.gov
tri02289,2,ictrp,EUCTR2020-001228-32,EudraCT
tri02290,1,ictrp,NCT04400890,ClinicalTrials.gov
tri02291,1,ictrp,NCT04400929,ClinicalTrials.gov
tri02292,1,ictrp,NCT04401072,ClinicalTrials.gov
tri02293,1,ictrp,NCT04401098,ClinicalTrials.gov
tri02294,1,ictrp,NCT04401111,ClinicalTrials.gov
tri02295,1,ictrp,NCT04401124,ClinicalTrials.gov
tri02296,1,ictrp,NCT04401150,ClinicalTrials.gov
tri02297,1,ictrp,NCT04401202,ClinicalTrials.gov
tri02298,1,ictrp,NCT04401228,ClinicalTrials.gov
tri02299,1,ictrp,NCT04401241,ClinicalTrials.gov
tri02300,1,ictrp,NCT04401254,ClinicalTrials.gov
tri02301,1,ictrp,NCT04401371,ClinicalTrials.gov
tri02302,1,ictrp,NCT04401410,ClinicalTrials.gov
tri02303,1,ictrp,NCT04401423,ClinicalTrials.gov
tri02304,1,ictrp,NCT04401527,ClinicalTrials.gov
tri02305,1,ictrp,NCT04401540,ClinicalTrials.gov
tri02306,1,ictrp,NCT04401644,ClinicalTrials.gov
tri02307,1,ictrp,NCT04402203,ClinicalTrials.gov
tri02308,1,ictrp,NCT04402229,ClinicalTrials.gov
tri02309,1,ictrp,NCT04402814,ClinicalTrials.gov
tri02310,1,ictrp,NCT04402840,ClinicalTrials.gov
tri02311,1,ictrp,NCT04402983,ClinicalTrials.gov
tri02312,1,ictrp,NCT04403009,ClinicalTrials.gov
tri02313,1,ictrp,NCT04403035,ClinicalTrials.gov
tri02314,1,ictrp,NCT04403269,ClinicalTrials.gov
tri02315,1,ictrp,NCT04403438,ClinicalTrials.gov
tri02316,1,ictrp,NCT04403477,ClinicalTrials.gov
tri02317,1,ictrp,NCT04403555,ClinicalTrials.gov
tri02318,1,ictrp,NCT04403581,ClinicalTrials.gov
tri02319,1,ictrp,NCT04403906,ClinicalTrials.gov
tri02320,1,ictrp,NCT04404192,ClinicalTrials.gov
tri02321,1,ictrp,NCT04404218,ClinicalTrials.gov
tri02322,1,ictrp,NCT04307693,ClinicalTrials.gov
tri02323,1,ictrp,NCT04317040,ClinicalTrials.gov
tri02324,1,ictrp,NCT04321421,ClinicalTrials.gov
tri02325,1,ictrp,NCT04327206,ClinicalTrials.gov
tri02326,1,ictrp,NCT04327570,ClinicalTrials.gov
tri02327,1,ictrp,NCT04328467,ClinicalTrials.gov
tri02328,1,ictrp,NCT04328493,ClinicalTrials.gov
tri02329,1,ictrp,NCT04334629,ClinicalTrials.gov
tri02330,1,ictrp,NCT04334850,ClinicalTrials.gov
tri02330,2,ictrp,EUCTR2020-001324-33,EudraCT
tri02331,1,ictrp,NCT04341610,ClinicalTrials.gov
tri02332,1,ictrp,NCT04341714,ClinicalTrials.gov
tri02333,1,ictrp,NCT04345289,ClinicalTrials.gov
tri02333,2,ictrp,EUCTR2020-001367-88,EudraCT
tri02334,1,ictrp,NCT04351516,ClinicalTrials.gov
tri02334,2,ictrp,EUCTR2020-001482-37,EudraCT
tri02335,1,ictrp,NCT04354428,ClinicalTrials.gov
tri02336,1,ictrp,NCT04359264,ClinicalTrials.gov
tri02337,1,ictrp,NCT04359693,ClinicalTrials.gov
tri02338,1,ictrp,NCT04362059,ClinicalTrials.gov
tri02338,2,auto,EUCTR2020-001886-35,EudraCT
tri02339,1,ictrp,NCT04362150,ClinicalTrials.gov
tri02340,1,ictrp,NCT04364594,ClinicalTrials.gov
tri02341,1,ictrp,NCT04366115,ClinicalTrials.gov
tri02342,1,ictrp,NCT04366141,ClinicalTrials.gov
tri02343,1,ictrp,NCT04367337,ClinicalTrials.gov
tri02344,1,ictrp,NCT04368988,ClinicalTrials.gov
tri02345,1,ictrp,NCT04373200,ClinicalTrials.gov
tri02346,1,ictrp,NCT04374526,ClinicalTrials.gov
tri02347,1,ictrp,NCT04376879,ClinicalTrials.gov
tri02348,1,ictrp,NCT04377659,ClinicalTrials.gov
tri02349,1,ictrp,NCT04378582,ClinicalTrials.gov
tri02350,1,ictrp,NCT04378803,ClinicalTrials.gov
tri02351,1,ictrp,NCT04378842,ClinicalTrials.gov
tri02352,1,ictrp,NCT04379063,ClinicalTrials.gov
tri02353,1,ictrp,NCT04382417,ClinicalTrials.gov
tri02354,1,ictrp,NCT04382547,ClinicalTrials.gov
tri02355,1,ictrp,NCT04384497,ClinicalTrials.gov
tri02356,1,ictrp,NCT04385004,ClinicalTrials.gov
tri02357,1,ictrp,NCT04386291,ClinicalTrials.gov
tri02358,1,ictrp,NCT04386720,ClinicalTrials.gov
tri02359,1,ictrp,NCT04387890,ClinicalTrials.gov
tri02360,1,ictrp,NCT04388527,ClinicalTrials.gov
tri02361,1,ictrp,NCT04393324,ClinicalTrials.gov
tri02362,1,ictrp,NCT04394104,ClinicalTrials.gov
tri02363,1,ictrp,NCT04395391,ClinicalTrials.gov
tri02364,1,ictrp,NCT04397692,ClinicalTrials.gov
tri02365,1,ictrp,NCT04400448,ClinicalTrials.gov
tri02366,1,ictrp,NCT04401046,ClinicalTrials.gov
tri02367,1,ictrp,NCT04402892,ClinicalTrials.gov
tri02368,1,ictrp,NCT04402905,ClinicalTrials.gov
tri02369,1,ictrp,NCT04402918,ClinicalTrials.gov
tri02370,1,ictrp,NCT04403061,ClinicalTrials.gov
tri02371,1,ictrp,NCT04403243,ClinicalTrials.gov
tri02372,1,ictrp,NCT04403646,ClinicalTrials.gov
tri02373,1,ictrp,NCT04403672,ClinicalTrials.gov
tri02374,1,ictrp,NCT04403685,ClinicalTrials.gov
tri02375,1,ictrp,NCT04404062,ClinicalTrials.gov
tri02376,1,ictrp,NCT04404179,ClinicalTrials.gov
tri02377,1,ictrp,NCT04404244,ClinicalTrials.gov
tri02378,1,ictrp,NCT04404426,ClinicalTrials.gov
tri02379,1,ictrp,NCT04405102,ClinicalTrials.gov
tri02380,1,ictrp,NCT04405271,ClinicalTrials.gov
tri02381,1,ictrp,NCT04405310,ClinicalTrials.gov
tri02382,1,ictrp,NCT04405362,ClinicalTrials.gov
tri02383,1,ictrp,NCT04405492,ClinicalTrials.gov
tri02384,1,ictrp,NCT04405843,ClinicalTrials.gov
tri02385,1,ictrp,NCT04405869,ClinicalTrials.gov
tri02386,1,ictrp,NCT04405999,ClinicalTrials.gov
tri02387,1,ictrp,NCT04406038,ClinicalTrials.gov
tri02388,1,ictrp,NCT04406064,ClinicalTrials.gov
tri02389,1,ictrp,NCT04406090,ClinicalTrials.gov
tri02390,1,ictrp,NCT04406233,ClinicalTrials.gov
tri02391,1,ictrp,NCT04406246,ClinicalTrials.gov
tri02392,1,ictrp,NCT04406324,ClinicalTrials.gov
tri02393,1,ictrp,NCT04406389,ClinicalTrials.gov
tri02394,1,ictrp,NCT04406493,ClinicalTrials.gov
tri02395,1,ictrp,NCT04406532,ClinicalTrials.gov
tri02396,1,ictrp,NCT04406571,ClinicalTrials.gov
tri02397,1,ictrp,NCT04406688,ClinicalTrials.gov
tri02398,1,ictrp,NCT04406844,ClinicalTrials.gov
tri02399,1,ictrp,NCT04407221,ClinicalTrials.gov
tri02400,1,ictrp,NCT04407273,ClinicalTrials.gov
tri02401,1,ictrp,NCT04407286,ClinicalTrials.gov
tri02402,1,ictrp,NCT04407299,ClinicalTrials.gov
tri02403,1,ictrp,NCT04407429,ClinicalTrials.gov
tri02404,1,ictrp,NCT04407468,ClinicalTrials.gov
tri02405,1,ictrp,NCT04407507,ClinicalTrials.gov
tri02406,1,ictrp,NCT04407533,ClinicalTrials.gov
tri02407,1,ictrp,NCT04407598,ClinicalTrials.gov
tri02408,1,ictrp,NCT04408014,ClinicalTrials.gov
tri02409,1,ictrp,NCT04408027,ClinicalTrials.gov
tri02410,1,ictrp,NCT04408040,ClinicalTrials.gov
tri02411,1,ictrp,NCT04408222,ClinicalTrials.gov
tri02412,1,ictrp,NCT04408235,ClinicalTrials.gov
tri02412,2,ictrp,EUCTR2020-001972-13,EudraCT
tri02413,1,ictrp,NCT04408365,ClinicalTrials.gov
tri02414,1,ictrp,NCT04408391,ClinicalTrials.gov
tri02415,1,ictrp,ACTRN12620000640909,ANZCTR
tri02416,1,ictrp,ACTRN12620000635965,ANZCTR
tri02417,1,ictrp,ACTRN12620000641998,ANZCTR
tri02418,1,ictrp,ACTRN12620000636954,ANZCTR
tri02419,1,ictrp,ACTRN12620000634976,ANZCTR
tri02420,1,ictrp,ACTRN12620000620921,ANZCTR
tri02421,1,ictrp,ChiCTR2000033627,ChiCTR
tri02422,1,ictrp,ChiCTR2000033609,ChiCTR
tri02423,1,ictrp,ChiCTR2000033580,ChiCTR
tri02424,1,ictrp,ChiCTR2000033517,ChiCTR
tri02425,1,ictrp,ChiCTR2000033514,ChiCTR
tri02426,1,ictrp,ChiCTR2000033491,ChiCTR
tri02427,1,ictrp,ISRCTN99248812,ISRCTN
tri02428,1,ictrp,ISRCTN15571919,ISRCTN
tri02429,1,ictrp,ISRCTN12107048,ISRCTN
tri02430,1,ictrp,ISRCTN11384058,ISRCTN
tri02431,1,ictrp,ISRCTN10437835,ISRCTN
tri02432,1,ictrp,ISRCTN43900695,ISRCTN
tri02433,1,ictrp,ISRCTN77353041,ISRCTN
tri02434,1,ictrp,EUCTR2020-001597-30,EudraCT
tri02435,1,ictrp,EUCTR2020-001546-19,EudraCT
tri02436,1,ictrp,EUCTR2020-002111-22,EudraCT
tri02437,1,ictrp,EUCTR2020-001904-41,EudraCT
tri02438,1,ictrp,EUCTR2020-002091-12,EudraCT
tri02439,1,ictrp,EUCTR2020-001849-39,EudraCT
tri02440,1,ictrp,EUCTR2020-001951-42,EudraCT
tri02441,1,ictrp,EUCTR2015-002340-14,EudraCT
tri02442,1,ictrp,EUCTR2020-001038-36,EudraCT
tri02443,1,ictrp,EUCTR2020-002130-33,EudraCT
tri02444,1,ictrp,NCT04283461,ClinicalTrials.gov
tri02445,1,ictrp,NCT04292730,ClinicalTrials.gov
tri02445,2,auto,EUCTR2020-000842-32,EudraCT
tri02446,1,ictrp,NCT04292899,ClinicalTrials.gov
tri02446,2,auto,EUCTR2020-000841-15,EudraCT
tri02446,3,reg,ISRCTN15874265,ISRCTN
tri02447,1,ictrp,NCT04320615,ClinicalTrials.gov
tri02447,2,ictrp,EUCTR2020-001154-22,EudraCT
tri02448,1,ictrp,NCT04322123,ClinicalTrials.gov
tri02448,2,ictrp,RBR-9d8z6m,ReBec
tri02449,1,ictrp,NCT04322188,ClinicalTrials.gov
tri02450,1,ictrp,NCT04323228,ClinicalTrials.gov
tri02451,1,ictrp,NCT04329832,ClinicalTrials.gov
tri02452,1,ictrp,NCT04334967,ClinicalTrials.gov
tri02453,1,ictrp,NCT04335747,ClinicalTrials.gov
tri02454,1,ictrp,NCT04336345,ClinicalTrials.gov
tri02455,1,ictrp,NCT04337788,ClinicalTrials.gov
tri02456,1,ictrp,NCT04344509,ClinicalTrials.gov
tri02457,1,ictrp,NCT04344600,ClinicalTrials.gov
tri02458,1,ictrp,NCT04344951,ClinicalTrials.gov
tri02458,2,ictrp,EUCTR2020-001345-38,EudraCT
tri02459,1,ictrp,NCT04347278,ClinicalTrials.gov
tri02460,1,ictrp,NCT04348214,ClinicalTrials.gov
tri02461,1,ictrp,NCT04348513,ClinicalTrials.gov
tri02462,1,ictrp,NCT04351243,ClinicalTrials.gov
tri02463,1,ictrp,NCT04355364,ClinicalTrials.gov
tri02464,1,ictrp,NCT04355442,ClinicalTrials.gov
tri02465,1,ictrp,NCT04357340,ClinicalTrials.gov
tri02466,1,ictrp,NCT04359407,ClinicalTrials.gov
tri02467,1,ictrp,NCT04363736,ClinicalTrials.gov
tri02468,1,ictrp,NCT04363827,ClinicalTrials.gov
tri02469,1,ictrp,NCT04365322,ClinicalTrials.gov
tri02470,1,ictrp,NCT04370210,ClinicalTrials.gov
tri02471,1,ictrp,NCT04370236,ClinicalTrials.gov
tri02472,1,ictrp,NCT04370886,ClinicalTrials.gov
tri02473,1,ictrp,NCT04373044,ClinicalTrials.gov
tri02474,1,ictrp,NCT04374461,ClinicalTrials.gov
tri02475,1,ictrp,NCT04377672,ClinicalTrials.gov
tri02476,1,ictrp,NCT04384965,ClinicalTrials.gov
tri02477,1,ictrp,NCT04385186,ClinicalTrials.gov
tri02478,1,ictrp,NCT04385849,ClinicalTrials.gov
tri02479,1,ictrp,NCT04389554,ClinicalTrials.gov
tri02480,1,ictrp,NCT04391179,ClinicalTrials.gov
tri02481,1,ictrp,NCT04393233,ClinicalTrials.gov
tri02482,1,ictrp,NCT04396067,ClinicalTrials.gov
tri02483,1,ictrp,NCT04397757,ClinicalTrials.gov
tri02484,1,ictrp,NCT04397796,ClinicalTrials.gov
tri02485,1,ictrp,NCT04401085,ClinicalTrials.gov
tri02486,1,ictrp,NCT04401475,ClinicalTrials.gov
tri02487,1,ictrp,NCT04402827,ClinicalTrials.gov
tri02488,1,ictrp,NCT04402879,ClinicalTrials.gov
tri02489,1,ictrp,NCT04403932,ClinicalTrials.gov
tri02490,1,ictrp,NCT04405544,ClinicalTrials.gov
tri02491,1,ictrp,NCT04405973,ClinicalTrials.gov
tri02492,1,ictrp,NCT04405986,ClinicalTrials.gov
tri02493,1,ictrp,NCT04406181,ClinicalTrials.gov
tri02494,1,ictrp,NCT04406545,ClinicalTrials.gov
tri02495,1,ictrp,NCT04407143,ClinicalTrials.gov
tri02496,1,ictrp,NCT04407169,ClinicalTrials.gov
tri02497,1,ictrp,NCT04407182,ClinicalTrials.gov
tri02498,1,ictrp,NCT04407195,ClinicalTrials.gov
tri02499,1,ictrp,NCT04407208,ClinicalTrials.gov
tri02500,1,ictrp,NCT04407260,ClinicalTrials.gov
tri02501,1,ictrp,NCT04407390,ClinicalTrials.gov
tri02502,1,ictrp,NCT04407494,ClinicalTrials.gov
tri02503,1,ictrp,NCT04407559,ClinicalTrials.gov
tri02504,1,ictrp,NCT04407663,ClinicalTrials.gov
tri02505,1,ictrp,NCT04407923,ClinicalTrials.gov
tri02506,1,ictrp,NCT04408131,ClinicalTrials.gov
tri02507,1,ictrp,NCT04408157,ClinicalTrials.gov
tri02508,1,ictrp,NCT04408170,ClinicalTrials.gov
tri02508,2,ictrp,ISRCTN86124626,ISRCTN
tri02509,1,ictrp,NCT04408196,ClinicalTrials.gov
tri02510,1,ictrp,NCT04408209,ClinicalTrials.gov
tri02511,1,ictrp,NCT04408287,ClinicalTrials.gov
tri02512,1,ictrp,NCT04408378,ClinicalTrials.gov
tri02513,1,ictrp,NCT04408456,ClinicalTrials.gov
tri02514,1,ictrp,NCT04409184,ClinicalTrials.gov
tri02515,1,ictrp,NCT04409197,ClinicalTrials.gov
tri02516,1,ictrp,NCT04409327,ClinicalTrials.gov
tri02517,1,ictrp,NCT04409483,ClinicalTrials.gov
tri02518,1,ictrp,NCT04409509,ClinicalTrials.gov
tri02519,1,ictrp,NCT04409522,ClinicalTrials.gov
tri02520,1,ictrp,NCT04409535,ClinicalTrials.gov
tri02521,1,ictrp,NCT04409743,ClinicalTrials.gov
tri02522,1,ictrp,NCT04409821,ClinicalTrials.gov
tri02523,1,ictrp,NCT04409847,ClinicalTrials.gov
tri02524,1,ictrp,NCT04409873,ClinicalTrials.gov
tri02525,1,ictrp,NCT04409899,ClinicalTrials.gov
tri02526,1,ictrp,NCT04409951,ClinicalTrials.gov
tri02527,1,ictrp,NCT04410107,ClinicalTrials.gov
tri02528,1,ictrp,NCT04410263,ClinicalTrials.gov
tri02529,1,ictrp,NCT04410328,ClinicalTrials.gov
tri02530,1,ictrp,NCT04410458,ClinicalTrials.gov
tri02531,1,ictrp,NCT04410471,ClinicalTrials.gov
tri02532,1,ictrp,NCT04410510,ClinicalTrials.gov
tri02533,1,ictrp,NCT04410536,ClinicalTrials.gov
tri02534,1,ictrp,NCT04410549,ClinicalTrials.gov
tri02535,1,ictrp,NCT04410562,ClinicalTrials.gov
tri02536,1,ictrp,NCT04410692,ClinicalTrials.gov
tri02537,1,ictrp,NCT04410718,ClinicalTrials.gov
tri02538,1,ictrp,NCT04410939,ClinicalTrials.gov
tri02539,1,ictrp,NCT04411433,ClinicalTrials.gov
tri02540,1,ictrp,NCT04411511,ClinicalTrials.gov
tri02541,1,ictrp,NCT04411563,ClinicalTrials.gov
tri02542,1,ictrp,NCT04411602,ClinicalTrials.gov
tri02543,1,ictrp,NCT04411680,ClinicalTrials.gov
tri02544,1,ictrp,NCT04412226,ClinicalTrials.gov
tri02545,1,ictrp,NCT04412239,ClinicalTrials.gov
tri02546,1,ictrp,NCT04412343,ClinicalTrials.gov
tri02547,1,ictrp,NCT04412369,ClinicalTrials.gov
tri02548,1,ictrp,NCT04412382,ClinicalTrials.gov
tri02549,1,ictrp,NCT04412395,ClinicalTrials.gov
tri02550,1,ictrp,NCT04412460,ClinicalTrials.gov
tri02551,1,ictrp,NCT04412473,ClinicalTrials.gov
tri02552,1,ictrp,NCT04412486,ClinicalTrials.gov
tri02553,1,ictrp,NCT04413058,ClinicalTrials.gov
tri02554,1,ictrp,NCT04413877,ClinicalTrials.gov
tri02555,1,ictrp,NCT04306497,ClinicalTrials.gov
tri02556,1,ictrp,NCT04311697,ClinicalTrials.gov
tri02557,1,ictrp,NCT04315948,ClinicalTrials.gov
tri02557,2,auto,EUCTR2020-000936-23,EudraCT
tri02558,1,ictrp,NCT04326114,ClinicalTrials.gov
tri02559,1,ictrp,NCT04327401,ClinicalTrials.gov
tri02560,1,ictrp,NCT04327505,ClinicalTrials.gov
tri02560,2,ictrp,EUCTR2020-001349-37,EudraCT
tri02560,3,ictrp,DRKS00021626,DRKS
tri02561,1,ictrp,NCT04327531,ClinicalTrials.gov
tri02562,1,ictrp,NCT04332081,ClinicalTrials.gov
tri02563,1,ictrp,NCT04333654,ClinicalTrials.gov
tri02564,1,ictrp,NCT04336410,ClinicalTrials.gov
tri02565,1,ictrp,NCT04339816,ClinicalTrials.gov
tri02565,2,ictrp,EUCTR2020-001456-18,EudraCT
tri02566,1,ictrp,NCT04340479,ClinicalTrials.gov
tri02567,1,ictrp,NCT04341142,ClinicalTrials.gov
tri02568,1,ictrp,NCT04343092,ClinicalTrials.gov
tri02569,1,ictrp,NCT04343248,ClinicalTrials.gov
tri02570,1,reg,NCT04345276,ClinicalTrials.gov
tri02570,2,ictrp,ChiCTR2000031734,ChiCTR
tri02571,1,ictrp,NCT04345692,ClinicalTrials.gov
tri02572,1,ictrp,NCT04347512,ClinicalTrials.gov
tri02573,1,ictrp,NCT04347798,ClinicalTrials.gov
tri02574,1,ictrp,NCT04347824,ClinicalTrials.gov
tri02575,1,ictrp,NCT04348500,ClinicalTrials.gov
tri02576,1,ictrp,NCT04352985,ClinicalTrials.gov
tri02577,1,ictrp,NCT04355936,ClinicalTrials.gov
tri02578,1,ictrp,NCT04356482,ClinicalTrials.gov
tri02579,1,ictrp,NCT04358003,ClinicalTrials.gov
tri02580,1,ictrp,NCT04359511,ClinicalTrials.gov
tri02581,1,ictrp,NCT04359680,ClinicalTrials.gov
tri02582,1,ictrp,NCT04359901,ClinicalTrials.gov
tri02583,1,ictrp,NCT04361838,ClinicalTrials.gov
tri02584,1,ictrp,NCT04367870,ClinicalTrials.gov
tri02585,1,ictrp,NCT04371926,ClinicalTrials.gov
tri02586,1,ictrp,NCT04372589,ClinicalTrials.gov
tri02587,1,ictrp,NCT04374084,ClinicalTrials.gov
tri02588,1,ictrp,NCT04374786,ClinicalTrials.gov
tri02589,1,ictrp,NCT04382040,ClinicalTrials.gov
tri02590,1,ictrp,NCT04382066,ClinicalTrials.gov
tri02591,1,ictrp,NCT04382950,ClinicalTrials.gov
tri02592,1,ictrp,NCT04384458,ClinicalTrials.gov
tri02593,1,ictrp,NCT04385251,ClinicalTrials.gov
tri02594,1,ictrp,NCT04385901,ClinicalTrials.gov
tri02595,1,ictrp,NCT04385940,ClinicalTrials.gov
tri02596,1,ictrp,NCT04389567,ClinicalTrials.gov
tri02597,1,ictrp,NCT04389580,ClinicalTrials.gov
tri02598,1,ictrp,NCT04392414,ClinicalTrials.gov
tri02599,1,ictrp,NCT04393246,ClinicalTrials.gov
tri02600,1,ictrp,NCT04394416,ClinicalTrials.gov
tri02601,1,ictrp,NCT04395508,ClinicalTrials.gov
tri02602,1,ictrp,NCT04395924,ClinicalTrials.gov
tri02603,1,ictrp,NCT04400279,ClinicalTrials.gov
tri02604,1,ictrp,NCT04403607,ClinicalTrials.gov
tri02605,1,ictrp,NCT04408066,ClinicalTrials.gov
tri02606,1,ictrp,NCT04408183,ClinicalTrials.gov
tri02607,1,ictrp,NCT04408326,ClinicalTrials.gov
tri02608,1,ictrp,NCT04409496,ClinicalTrials.gov
tri02609,1,ictrp,NCT04409574,ClinicalTrials.gov
tri02610,1,ictrp,NCT04409834,ClinicalTrials.gov
tri02611,1,ictrp,NCT04410484,ClinicalTrials.gov
tri02612,1,ictrp,NCT04411446,ClinicalTrials.gov
tri02613,1,ictrp,NCT04411459,ClinicalTrials.gov
tri02614,1,ictrp,NCT04411576,ClinicalTrials.gov
tri02615,1,ictrp,NCT04411667,ClinicalTrials.gov
tri02616,1,ictrp,NCT04411784,ClinicalTrials.gov
tri02617,1,ictrp,NCT04412018,ClinicalTrials.gov
tri02618,1,ictrp,NCT04412031,ClinicalTrials.gov
tri02619,1,ictrp,NCT04412538,ClinicalTrials.gov
tri02620,1,ictrp,NCT04412551,ClinicalTrials.gov
tri02621,1,ictrp,NCT04412746,ClinicalTrials.gov
tri02622,1,ictrp,NCT04412772,ClinicalTrials.gov
tri02623,1,ictrp,NCT04412785,ClinicalTrials.gov
tri02624,1,ictrp,NCT04413006,ClinicalTrials.gov
tri02625,1,ictrp,NCT04413045,ClinicalTrials.gov
tri02626,1,ictrp,NCT04413838,ClinicalTrials.gov
tri02627,1,ictrp,NCT04413864,ClinicalTrials.gov
tri02628,1,ictrp,NCT04413955,ClinicalTrials.gov
tri02629,1,ictrp,NCT04413968,ClinicalTrials.gov
tri02630,1,ictrp,NCT04414059,ClinicalTrials.gov
tri02631,1,ictrp,NCT04414098,ClinicalTrials.gov
tri02632,1,ictrp,NCT04414124,ClinicalTrials.gov
tri02633,1,ictrp,NCT04414371,ClinicalTrials.gov
tri02634,1,ictrp,NCT04414410,ClinicalTrials.gov
tri02635,1,ictrp,NCT04414631,ClinicalTrials.gov
tri02636,1,ictrp,NCT04414904,ClinicalTrials.gov
tri02637,1,ictrp,NCT04415073,ClinicalTrials.gov
tri02638,1,ictrp,NCT04415151,ClinicalTrials.gov
tri02639,1,ictrp,NCT04416009,ClinicalTrials.gov
tri02640,1,ictrp,NCT04416048,ClinicalTrials.gov
tri02641,1,ictrp,NCT04416061,ClinicalTrials.gov
tri02642,1,ictrp,NCT04416100,ClinicalTrials.gov
tri02643,1,ictrp,NCT04416113,ClinicalTrials.gov
tri02644,1,ictrp,NCT04416139,ClinicalTrials.gov
tri02645,1,ictrp,NCT04416256,ClinicalTrials.gov
tri02646,1,ictrp,NCT04416308,ClinicalTrials.gov
tri02647,1,ictrp,NCT04416360,ClinicalTrials.gov
tri02648,1,ictrp,NCT04416373,ClinicalTrials.gov
tri02649,1,ictrp,NCT04416438,ClinicalTrials.gov
